dt,sku_id,comment_num,has_bad_comment,bad_comment_rate
2016-02-01,121529,4,1,0.1579
2016-02-01,12153,3,1,0.1667
2016-02-01,121536,2,0,0.0
2016-02-01,121537,2,0,0.0
2016-02-01,121547,2,0,0.0
2016-02-01,121551,0,0,0.0
2016-02-01,121554,4,1,0.0515
2016-02-01,121555,3,1,0.093
2016-02-01,121559,3,0,0.0
2016-02-01,12156,2,0,0.0
2016-02-01,121566,3,0,0.0
2016-02-01,121569,2,0,0.0
2016-02-01,121571,2,0,0.0
2016-02-01,121572,4,1,0.0932
2016-02-01,121577,2,1,0.125
2016-02-01,121579,4,1,0.3036
2016-02-01,12158,2,0,0.0
2016-02-01,121581,2,0,0.0
2016-02-01,121582,3,0,0.0
2016-02-01,121585,4,0,0.0
2016-02-01,121592,4,1,0.0714
2016-02-01,121595,4,1,0.0455
2016-02-01,121600,3,1,0.0667
2016-02-01,121601,3,0,0.0
2016-02-01,121602,4,1,0.0329
2016-02-01,121605,2,0,0.0
2016-02-01,121614,4,1,0.0116
2016-02-01,121615,0,0,0.0
2016-02-01,121619,4,1,0.039
2016-02-01,12162,1,0,0.0
2016-02-01,121620,4,1,0.0041
2016-02-01,121622,4,1,0.0449
2016-02-01,121636,2,0,0.0
2016-02-01,121637,3,0,0.0
2016-02-01,121642,1,0,0.0
2016-02-01,121643,1,0,0.0
2016-02-01,121649,0,0,0.0
2016-02-01,121652,2,0,0.0
2016-02-01,121653,3,1,0.1333
2016-02-01,121658,0,0,0.0
2016-02-01,12166,2,0,0.0
2016-02-01,121662,2,1,0.1429
2016-02-01,121665,4,1,0.047
2016-02-01,12167,4,1,0.0125
2016-02-01,121675,3,0,0.0
2016-02-01,121679,2,0,0.0
2016-02-01,121681,3,0,0.0
2016-02-01,121685,2,1,0.2857
2016-02-01,121686,3,1,0.1351
2016-02-01,121687,2,0,0.0
2016-02-01,121689,2,0,0.0
2016-02-01,121691,2,0,0.0
2016-02-01,121697,4,1,0.0222
2016-02-01,121699,2,0,0.0
2016-02-01,121702,1,1,1.0
2016-02-01,121707,2,0,0.0
2016-02-01,121713,4,1,0.0376
2016-02-01,121714,4,1,0.0222
2016-02-01,121717,2,1,0.3333
2016-02-01,121719,1,0,0.0
2016-02-01,121722,2,0,0.0
2016-02-01,121723,1,0,0.0
2016-02-01,121727,4,1,0.0512
2016-02-01,121730,2,0,0.0
2016-02-01,121735,3,0,0.0
2016-02-01,121741,2,0,0.0
2016-02-01,121747,4,1,0.0647
2016-02-01,121750,4,1,0.0195
2016-02-01,121758,2,0,0.0
2016-02-01,121765,1,0,0.0
2016-02-01,121768,1,0,0.0
2016-02-01,121769,4,1,0.0099
2016-02-01,12177,0,0,0.0
2016-02-01,121776,2,0,0.0
2016-02-01,121777,0,0,0.0
2016-02-01,121782,2,1,0.2
2016-02-01,121787,0,0,0.0
2016-02-01,121790,2,0,0.0
2016-02-01,121791,1,0,0.0
2016-02-01,121793,3,1,0.05
2016-02-01,1218,2,0,0.0
2016-02-01,12180,2,0,0.0
2016-02-01,121806,2,1,0.1429
2016-02-01,121809,4,0,0.0
2016-02-01,121815,2,0,0.0
2016-02-01,121816,4,1,0.0161
2016-02-01,121818,0,0,0.0
2016-02-01,121821,3,1,0.0667
2016-02-01,121824,4,1,0.0096
2016-02-01,12183,2,0,0.0
2016-02-01,121834,1,0,0.0
2016-02-01,121836,3,1,0.1143
2016-02-01,12184,0,0,0.0
2016-02-01,121846,4,1,0.0647
2016-02-01,121847,3,1,0.0714
2016-02-01,121850,0,0,0.0
2016-02-01,121858,2,0,0.0
2016-02-01,121870,2,0,0.0
2016-02-01,121872,2,0,0.0
2016-02-01,121882,2,0,0.0
2016-02-01,121883,3,1,0.02
2016-02-01,121885,2,0,0.0
2016-02-01,121886,4,1,0.0101
2016-02-01,121896,1,0,0.0
2016-02-01,121899,1,0,0.0
2016-02-01,1219,2,0,0.0
2016-02-01,12190,1,0,0.0
2016-02-01,121903,1,0,0.0
2016-02-01,121906,1,0,0.0
2016-02-01,121907,2,0,0.0
2016-02-01,121909,2,0,0.0
2016-02-01,12191,1,0,0.0
2016-02-01,121910,4,1,0.0781
2016-02-01,121913,3,1,0.027
2016-02-01,121919,4,1,0.0438
2016-02-01,121926,3,1,0.0256
2016-02-01,121929,3,0,0.0
2016-02-01,12193,2,0,0.0
2016-02-01,121935,3,0,0.0
2016-02-01,121942,1,0,0.0
2016-02-01,121943,3,1,0.1667
2016-02-01,121950,0,0,0.0
2016-02-01,121954,2,0,0.0
2016-02-01,121960,2,0,0.0
2016-02-01,12197,2,0,0.0
2016-02-01,121970,0,0,0.0
2016-02-01,121974,3,0,0.0
2016-02-01,121979,2,1,0.3333
2016-02-01,121984,3,0,0.0
2016-02-01,121985,1,0,0.0
2016-02-01,121988,4,1,0.0308
2016-02-01,121989,3,1,0.037
2016-02-01,121990,2,0,0.0
2016-02-01,121992,3,1,0.0789
2016-02-01,121998,1,0,0.0
2016-02-01,122,3,1,0.1333
2016-02-01,122002,3,1,0.0417
2016-02-01,122005,2,0,0.0
2016-02-01,122019,1,0,0.0
2016-02-01,122024,4,1,0.003
2016-02-01,122027,4,1,0.0068
2016-02-01,12203,1,0,0.0
2016-02-01,122031,1,0,0.0
2016-02-01,122032,4,1,0.0769
2016-02-01,122035,2,0,0.0
2016-02-01,122036,3,1,0.0682
2016-02-01,12204,2,0,0.0
2016-02-01,122041,3,1,0.1364
2016-02-01,122044,4,1,0.0287
2016-02-01,122046,3,0,0.0
2016-02-01,122053,3,1,0.0455
2016-02-01,122054,0,0,0.0
2016-02-01,122055,1,0,0.0
2016-02-01,122056,1,0,0.0
2016-02-01,122062,2,0,0.0
2016-02-01,122069,0,0,0.0
2016-02-01,12207,3,1,0.1818
2016-02-01,122089,1,0,0.0
2016-02-01,122093,3,1,0.0811
2016-02-01,12210,1,0,0.0
2016-02-01,122107,3,0,0.0
2016-02-01,122108,4,1,0.0682
2016-02-01,122109,3,1,0.0513
2016-02-01,122111,3,1,0.0625
2016-02-01,122122,3,0,0.0
2016-02-01,122123,2,0,0.0
2016-02-01,122127,0,0,0.0
2016-02-01,122132,2,1,0.3333
2016-02-01,122134,0,0,0.0
2016-02-01,122140,3,0,0.0
2016-02-01,122143,2,0,0.0
2016-02-01,122144,3,0,0.0
2016-02-01,122149,2,0,0.0
2016-02-01,12215,2,0,0.0
2016-02-01,122153,1,0,0.0
2016-02-01,122159,4,1,0.0711
2016-02-01,122160,1,0,0.0
2016-02-01,122163,2,0,0.0
2016-02-01,122164,4,1,0.0254
2016-02-01,122165,3,1,0.0588
2016-02-01,122168,3,0,0.0
2016-02-01,122169,1,1,1.0
2016-02-01,122176,4,1,0.0714
2016-02-01,122179,4,1,0.0373
2016-02-01,12218,1,0,0.0
2016-02-01,122181,4,1,0.0355
2016-02-01,122186,4,1,0.013
2016-02-01,12219,1,0,0.0
2016-02-01,122191,2,0,0.0
2016-02-01,122193,1,0,0.0
2016-02-01,122194,3,1,0.0714
2016-02-01,122195,4,1,0.0794
2016-02-01,122199,3,1,0.08
2016-02-01,122206,4,1,0.0245
2016-02-01,122208,3,1,0.0345
2016-02-01,122213,2,0,0.0
2016-02-01,122219,1,0,0.0
2016-02-01,122221,2,0,0.0
2016-02-01,122222,0,0,0.0
2016-02-01,122225,1,0,0.0
2016-02-01,122227,4,1,0.056
2016-02-01,122228,4,1,0.0115
2016-02-01,122235,0,0,0.0
2016-02-01,122236,3,0,0.0
2016-02-01,122237,4,1,0.0567
2016-02-01,122238,2,1,0.5
2016-02-01,122239,2,0,0.0
2016-02-01,12224,3,1,0.1
2016-02-01,122242,2,0,0.0
2016-02-01,122244,3,1,0.0667
2016-02-01,122246,2,0,0.0
2016-02-01,122249,2,0,0.0
2016-02-01,122250,0,0,0.0
2016-02-01,122258,4,1,0.1239
2016-02-01,122263,0,0,0.0
2016-02-01,122269,1,0,0.0
2016-02-01,12227,0,0,0.0
2016-02-01,122276,3,1,0.0938
2016-02-01,122278,4,1,0.0377
2016-02-01,122281,3,1,0.0625
2016-02-01,122284,4,1,0.0179
2016-02-01,122285,1,0,0.0
2016-02-01,122292,3,1,0.1364
2016-02-01,122293,2,0,0.0
2016-02-01,122299,2,0,0.0
2016-02-01,1223,3,1,0.0408
2016-02-01,12230,3,1,0.1
2016-02-01,122300,2,0,0.0
2016-02-01,122301,2,0,0.0
2016-02-01,122302,1,0,0.0
2016-02-01,122304,2,1,0.3333
2016-02-01,122305,2,1,0.1111
2016-02-01,122307,2,0,0.0
2016-02-01,122308,2,0,0.0
2016-02-01,122312,4,0,0.0
2016-02-01,122313,3,0,0.0
2016-02-01,122314,4,1,0.0239
2016-02-01,122316,3,0,0.0
2016-02-01,12232,2,0,0.0
2016-02-01,122321,3,1,0.2143
2016-02-01,122323,1,0,0.0
2016-02-01,122327,2,0,0.0
2016-02-01,122329,2,1,0.3333
2016-02-01,122335,4,1,0.0442
2016-02-01,122336,3,0,0.0
2016-02-01,122340,0,0,0.0
2016-02-01,122341,4,1,0.027
2016-02-01,122342,4,1,0.0803
2016-02-01,122351,3,0,0.0
2016-02-01,122352,4,1,0.0156
2016-02-01,122356,1,0,0.0
2016-02-01,122357,2,0,0.0
2016-02-01,122360,3,1,0.125
2016-02-01,122364,1,0,0.0
2016-02-01,122369,4,1,0.0179
2016-02-01,122374,4,0,0.0
2016-02-01,122375,2,0,0.0
2016-02-01,122377,3,1,0.0286
2016-02-01,122378,3,1,0.0556
2016-02-01,122380,1,0,0.0
2016-02-01,122383,1,0,0.0
2016-02-01,122393,2,0,0.0
2016-02-01,122398,3,0,0.0
2016-02-01,1224,3,0,0.0
2016-02-01,122403,2,0,0.0
2016-02-01,122405,3,0,0.0
2016-02-01,122408,2,0,0.0
2016-02-01,122413,3,0,0.0
2016-02-01,122415,1,0,0.0
2016-02-01,122416,1,0,0.0
2016-02-01,122419,1,1,1.0
2016-02-01,122421,4,0,0.0
2016-02-01,122424,2,0,0.0
2016-02-01,122430,2,0,0.0
2016-02-01,122437,4,1,0.0224
2016-02-01,122439,4,1,0.1183
2016-02-01,122442,1,1,1.0
2016-02-01,122446,4,1,0.0097
2016-02-01,12246,4,1,0.0526
2016-02-01,122461,4,1,0.0346
2016-02-01,122462,2,1,0.1429
2016-02-01,122466,2,0,0.0
2016-02-01,122467,0,0,0.0
2016-02-01,122468,4,1,0.0236
2016-02-01,12247,2,0,0.0
2016-02-01,122479,1,0,0.0
2016-02-01,122483,4,1,0.0213
2016-02-01,122486,1,0,0.0
2016-02-01,122488,3,0,0.0
2016-02-01,122489,3,0,0.0
2016-02-01,122490,1,0,0.0
2016-02-01,122492,4,1,0.0656
2016-02-01,122493,0,0,0.0
2016-02-01,122496,1,0,0.0
2016-02-01,122497,4,1,0.0126
2016-02-01,122499,4,1,0.0409
2016-02-01,122504,4,1,0.0368
2016-02-01,122507,4,0,0.0
2016-02-01,12251,4,1,0.0414
2016-02-01,122519,4,1,0.0183
2016-02-01,122520,3,0,0.0
2016-02-01,122524,3,1,0.2
2016-02-01,122526,4,1,0.25
2016-02-01,122528,2,0,0.0
2016-02-01,122529,2,0,0.0
2016-02-01,122530,4,1,0.0108
2016-02-01,122538,1,0,0.0
2016-02-01,122539,1,0,0.0
2016-02-01,122540,4,1,0.0095
2016-02-01,122544,3,1,0.0556
2016-02-01,122546,4,1,0.1897
2016-02-01,122548,4,1,0.0264
2016-02-01,122554,2,0,0.0
2016-02-01,122555,2,0,0.0
2016-02-01,122558,4,1,0.0158
2016-02-01,122559,1,0,0.0
2016-02-01,122561,0,0,0.0
2016-02-01,122565,2,0,0.0
2016-02-01,122566,2,0,0.0
2016-02-01,122568,4,1,0.0435
2016-02-01,122569,2,0,0.0
2016-02-01,122572,2,1,0.1429
2016-02-01,122574,3,1,0.1481
2016-02-01,122575,2,1,0.1
2016-02-01,122579,4,1,0.0538
2016-02-01,122584,2,0,0.0
2016-02-01,122586,2,1,0.1667
2016-02-01,12259,2,1,0.25
2016-02-01,122596,3,1,0.0645
2016-02-01,122598,3,0,0.0
2016-02-01,12260,3,1,0.0851
2016-02-01,122601,4,1,0.0511
2016-02-01,122606,4,1,0.0273
2016-02-01,122607,1,0,0.0
2016-02-01,122613,2,0,0.0
2016-02-01,122614,2,0,0.0
2016-02-01,122617,0,0,0.0
2016-02-01,12262,1,0,0.0
2016-02-01,122621,3,0,0.0
2016-02-01,122622,4,1,0.0257
2016-02-01,122627,3,0,0.0
2016-02-01,12263,2,1,0.4
2016-02-01,122634,4,1,0.0143
2016-02-01,122635,2,1,0.375
2016-02-01,122637,0,0,0.0
2016-02-01,122641,4,0,0.0
2016-02-01,122650,2,0,0.0
2016-02-01,122652,4,1,0.0142
2016-02-01,122659,4,1,0.007
2016-02-01,122660,1,0,0.0
2016-02-01,122664,3,1,0.0385
2016-02-01,122665,1,0,0.0
2016-02-01,122667,1,1,1.0
2016-02-01,122674,2,1,0.5
2016-02-01,122675,2,0,0.0
2016-02-01,122677,4,1,0.0511
2016-02-01,122682,4,1,0.0148
2016-02-01,122687,2,0,0.0
2016-02-01,122690,4,1,0.0125
2016-02-01,122691,2,0,0.0
2016-02-01,122694,3,1,0.0638
2016-02-01,122696,3,1,0.1176
2016-02-01,122699,3,0,0.0
2016-02-01,122703,3,0,0.0
2016-02-01,122704,2,0,0.0
2016-02-01,122705,2,1,0.2222
2016-02-01,122707,2,1,0.1
2016-02-01,122716,4,1,0.0769
2016-02-01,122717,2,0,0.0
2016-02-01,12272,4,1,0.0201
2016-02-01,122722,4,1,0.0362
2016-02-01,122723,2,0,0.0
2016-02-01,122730,4,1,0.0317
2016-02-01,122732,3,0,0.0
2016-02-01,122735,1,0,0.0
2016-02-01,122738,3,1,0.102
2016-02-01,122740,3,0,0.0
2016-02-01,122753,1,0,0.0
2016-02-01,122754,1,1,1.0
2016-02-01,122765,3,1,0.2941
2016-02-01,122769,4,1,0.0224
2016-02-01,122779,1,1,1.0
2016-02-01,122783,3,0,0.0
2016-02-01,122785,4,0,0.0
2016-02-01,122786,4,1,0.0621
2016-02-01,122789,1,0,0.0
2016-02-01,122792,4,1,0.0793
2016-02-01,122802,3,1,0.0909
2016-02-01,122803,1,0,0.0
2016-02-01,122808,2,0,0.0
2016-02-01,122810,4,1,0.0242
2016-02-01,122817,4,1,0.0375
2016-02-01,122818,4,1,0.0124
2016-02-01,122819,2,0,0.0
2016-02-01,122824,4,1,0.0559
2016-02-01,122827,1,0,0.0
2016-02-01,122836,4,1,0.0448
2016-02-01,122839,2,0,0.0
2016-02-01,122840,3,0,0.0
2016-02-01,122842,4,1,0.0335
2016-02-01,122856,3,1,0.0526
2016-02-01,122866,4,1,0.0495
2016-02-01,122867,1,0,0.0
2016-02-01,122869,2,0,0.0
2016-02-01,122871,4,1,0.0842
2016-02-01,122875,4,1,0.0123
2016-02-01,122879,4,1,0.0103
2016-02-01,122883,2,0,0.0
2016-02-01,122886,3,1,0.0732
2016-02-01,122894,3,1,0.0556
2016-02-01,122895,3,0,0.0
2016-02-01,122900,1,0,0.0
2016-02-01,122904,4,1,0.0133
2016-02-01,122905,3,1,0.0645
2016-02-01,12291,1,0,0.0
2016-02-01,122914,3,0,0.0
2016-02-01,122915,4,1,0.0431
2016-02-01,122917,4,1,0.0519
2016-02-01,122918,2,0,0.0
2016-02-01,122920,3,0,0.0
2016-02-01,122922,1,0,0.0
2016-02-01,122925,1,0,0.0
2016-02-01,122926,1,0,0.0
2016-02-01,122929,1,0,0.0
2016-02-01,122934,0,0,0.0
2016-02-01,122940,3,0,0.0
2016-02-01,122949,2,1,0.1111
2016-02-01,12295,1,0,0.0
2016-02-01,122951,3,0,0.0
2016-02-01,122952,1,0,0.0
2016-02-01,122959,1,0,0.0
2016-02-01,122960,1,0,0.0
2016-02-01,122961,2,1,0.3333
2016-02-01,122962,4,1,0.0327
2016-02-01,122963,3,0,0.0
2016-02-01,122966,3,0,0.0
2016-02-01,122970,2,0,0.0
2016-02-01,122971,1,0,0.0
2016-02-01,122978,1,0,0.0
2016-02-01,122983,2,1,0.5
2016-02-01,122985,3,1,0.15
2016-02-01,122995,4,1,0.0438
2016-02-01,123004,2,0,0.0
2016-02-01,123008,1,0,0.0
2016-02-01,123012,0,0,0.0
2016-02-01,123016,4,1,0.0494
2016-02-01,123018,3,1,0.0588
2016-02-01,123030,1,0,0.0
2016-02-01,123031,4,1,0.0074
2016-02-01,123036,1,0,0.0
2016-02-01,123040,2,1,0.1111
2016-02-01,123043,3,1,0.1154
2016-02-01,123048,0,0,0.0
2016-02-01,123049,4,1,0.0645
2016-02-01,123050,3,0,0.0
2016-02-01,123052,4,1,0.0513
2016-02-01,123055,3,0,0.0
2016-02-01,123064,4,1,0.1265
2016-02-01,12307,1,0,0.0
2016-02-01,123070,4,0,0.0
2016-02-01,123071,4,1,0.0408
2016-02-01,123076,4,1,0.0223
2016-02-01,123083,1,0,0.0
2016-02-01,12309,3,1,0.0652
2016-02-01,123090,2,0,0.0
2016-02-01,123096,4,1,0.0226
2016-02-01,123097,1,0,0.0
2016-02-01,123098,4,1,0.0223
2016-02-01,12310,3,0,0.0
2016-02-01,123102,4,1,0.0328
2016-02-01,123104,4,1,0.0816
2016-02-01,123109,1,0,0.0
2016-02-01,123110,2,0,0.0
2016-02-01,123111,4,1,0.0516
2016-02-01,123123,4,1,0.0093
2016-02-01,123125,4,1,0.0169
2016-02-01,123129,4,1,0.0073
2016-02-01,123142,3,1,0.0952
2016-02-01,123147,1,0,0.0
2016-02-01,12315,2,0,0.0
2016-02-01,123150,2,0,0.0
2016-02-01,123153,2,0,0.0
2016-02-01,123154,3,1,0.1667
2016-02-01,123155,3,1,0.1429
2016-02-01,123158,2,0,0.0
2016-02-01,123160,1,1,1.0
2016-02-01,123161,3,1,0.0833
2016-02-01,123162,0,0,0.0
2016-02-01,123173,3,0,0.0
2016-02-01,123178,4,1,0.0419
2016-02-01,123182,3,0,0.0
2016-02-01,123184,0,0,0.0
2016-02-01,123190,3,1,0.0571
2016-02-01,123201,2,0,0.0
2016-02-01,123203,4,1,0.055
2016-02-01,123206,4,1,0.0833
2016-02-01,123208,0,0,0.0
2016-02-01,123213,2,0,0.0
2016-02-01,123232,1,1,1.0
2016-02-01,123234,2,1,0.2
2016-02-01,123238,2,0,0.0
2016-02-01,123239,3,0,0.0
2016-02-01,123243,2,0,0.0
2016-02-01,123252,4,1,0.0408
2016-02-01,123263,4,1,0.021
2016-02-01,123264,4,1,0.0237
2016-02-01,123273,2,0,0.0
2016-02-01,123278,3,1,0.0909
2016-02-01,123279,1,0,0.0
2016-02-01,12328,0,0,0.0
2016-02-01,123282,1,0,0.0
2016-02-01,123295,0,0,0.0
2016-02-01,123297,4,1,0.0183
2016-02-01,1233,4,1,0.0297
2016-02-01,12330,2,0,0.0
2016-02-01,123300,3,0,0.0
2016-02-01,123301,3,0,0.0
2016-02-01,123303,2,0,0.0
2016-02-01,123304,4,1,0.0588
2016-02-01,123305,1,1,1.0
2016-02-01,123307,2,0,0.0
2016-02-01,123309,4,1,0.0547
2016-02-01,12331,2,1,0.2
2016-02-01,123311,3,0,0.0
2016-02-01,123312,0,0,0.0
2016-02-01,123314,3,1,0.1111
2016-02-01,123322,2,0,0.0
2016-02-01,123328,2,1,0.5
2016-02-01,12333,4,1,0.0554
2016-02-01,123330,4,1,0.0637
2016-02-01,123333,4,1,0.0259
2016-02-01,123339,2,0,0.0
2016-02-01,123340,2,1,0.5
2016-02-01,123349,3,1,0.0612
2016-02-01,123350,3,1,0.0476
2016-02-01,123353,2,1,0.25
2016-02-01,123357,1,0,0.0
2016-02-01,123359,3,0,0.0
2016-02-01,12336,4,1,0.0545
2016-02-01,123360,0,0,0.0
2016-02-01,123363,2,0,0.0
2016-02-01,123365,3,0,0.0
2016-02-01,123367,0,0,0.0
2016-02-01,12337,2,0,0.0
2016-02-01,123370,3,0,0.0
2016-02-01,123374,3,1,0.0909
2016-02-01,12338,1,1,1.0
2016-02-01,123382,0,0,0.0
2016-02-01,123386,1,0,0.0
2016-02-01,12339,4,1,0.0169
2016-02-01,123390,1,1,1.0
2016-02-01,123392,3,1,0.0652
2016-02-01,123397,3,1,0.0769
2016-02-01,1234,2,0,0.0
2016-02-01,12340,2,0,0.0
2016-02-01,123400,2,0,0.0
2016-02-01,123402,4,1,0.0299
2016-02-01,123405,4,1,0.0494
2016-02-01,123411,4,1,0.0752
2016-02-01,123413,3,1,0.0588
2016-02-01,12342,2,0,0.0
2016-02-01,123420,0,0,0.0
2016-02-01,123423,2,0,0.0
2016-02-01,123425,4,1,0.0215
2016-02-01,123430,3,0,0.0
2016-02-01,123433,1,0,0.0
2016-02-01,123436,2,0,0.0
2016-02-01,123437,2,0,0.0
2016-02-01,123439,4,1,0.0404
2016-02-01,12344,4,1,0.0584
2016-02-01,123442,4,1,0.0274
2016-02-01,123447,2,0,0.0
2016-02-01,123448,4,1,0.0185
2016-02-01,123449,0,0,0.0
2016-02-01,123456,4,1,0.0137
2016-02-01,123457,3,0,0.0
2016-02-01,123458,2,0,0.0
2016-02-01,12346,3,1,0.0667
2016-02-01,123461,1,0,0.0
2016-02-01,123465,4,1,0.0083
2016-02-01,123466,1,0,0.0
2016-02-01,12347,2,1,0.1429
2016-02-01,123476,1,0,0.0
2016-02-01,123478,1,0,0.0
2016-02-01,123483,2,0,0.0
2016-02-01,123488,2,1,0.1667
2016-02-01,1235,2,0,0.0
2016-02-01,123504,3,1,0.0455
2016-02-01,123509,4,1,0.1053
2016-02-01,12351,2,0,0.0
2016-02-01,123513,1,0,0.0
2016-02-01,123514,2,0,0.0
2016-02-01,123519,2,0,0.0
2016-02-01,123521,3,0,0.0
2016-02-01,123523,4,1,0.052
2016-02-01,123524,2,0,0.0
2016-02-01,123526,2,0,0.0
2016-02-01,123527,4,0,0.0
2016-02-01,123531,4,1,0.1262
2016-02-01,123538,3,1,0.0667
2016-02-01,123539,2,0,0.0
2016-02-01,123542,2,0,0.0
2016-02-01,123543,3,1,0.0625
2016-02-01,123547,3,1,0.0455
2016-02-01,123555,2,0,0.0
2016-02-01,123556,4,1,0.0471
2016-02-01,123557,4,1,0.0635
2016-02-01,123558,2,1,0.5
2016-02-01,12356,2,1,0.3333
2016-02-01,123562,4,1,0.0382
2016-02-01,123564,2,0,0.0
2016-02-01,123576,3,0,0.0
2016-02-01,123577,2,0,0.0
2016-02-01,123578,3,0,0.0
2016-02-01,123579,0,0,0.0
2016-02-01,12358,3,1,0.0227
2016-02-01,123583,3,0,0.0
2016-02-01,123584,2,0,0.0
2016-02-01,123591,2,0,0.0
2016-02-01,123593,2,1,0.25
2016-02-01,123594,4,1,0.0463
2016-02-01,123596,1,0,0.0
2016-02-01,123599,3,0,0.0
2016-02-01,12360,2,1,0.2222
2016-02-01,123600,2,0,0.0
2016-02-01,123602,4,1,0.0465
2016-02-01,123609,4,1,0.0241
2016-02-01,123610,2,0,0.0
2016-02-01,123612,2,1,0.3333
2016-02-01,123618,0,0,0.0
2016-02-01,123619,2,0,0.0
2016-02-01,12362,3,0,0.0
2016-02-01,123620,4,1,0.0985
2016-02-01,123622,3,1,0.125
2016-02-01,123624,1,0,0.0
2016-02-01,123631,3,1,0.0625
2016-02-01,123636,4,1,0.0764
2016-02-01,123639,1,0,0.0
2016-02-01,123640,0,0,0.0
2016-02-01,123644,3,1,0.1
2016-02-01,123646,2,0,0.0
2016-02-01,123650,4,1,0.0759
2016-02-01,123662,2,0,0.0
2016-02-01,123666,1,0,0.0
2016-02-01,123667,4,1,0.0099
2016-02-01,123669,1,0,0.0
2016-02-01,123670,4,1,0.0231
2016-02-01,123673,1,0,0.0
2016-02-01,123677,4,0,0.0
2016-02-01,123679,0,0,0.0
2016-02-01,123682,1,0,0.0
2016-02-01,123684,1,0,0.0
2016-02-01,123686,2,0,0.0
2016-02-01,123688,1,0,0.0
2016-02-01,123689,4,1,0.0353
2016-02-01,123692,1,0,0.0
2016-02-01,123693,2,0,0.0
2016-02-01,123695,0,0,0.0
2016-02-01,123705,3,1,0.0714
2016-02-01,12371,3,1,0.0323
2016-02-01,123713,4,1,0.0409
2016-02-01,123718,4,1,0.0268
2016-02-01,12372,2,0,0.0
2016-02-01,123730,2,0,0.0
2016-02-01,123733,1,0,0.0
2016-02-01,123734,2,0,0.0
2016-02-01,123735,0,0,0.0
2016-02-01,123739,3,0,0.0
2016-02-01,12374,4,1,0.0164
2016-02-01,123741,4,1,0.0753
2016-02-01,123751,2,0,0.0
2016-02-01,123761,2,1,0.2857
2016-02-01,123762,2,1,0.125
2016-02-01,123764,4,1,0.0476
2016-02-01,123767,4,1,0.0169
2016-02-01,123769,4,1,0.0205
2016-02-01,123771,3,1,0.0909
2016-02-01,123773,4,1,0.0707
2016-02-01,123776,3,1,0.0571
2016-02-01,123779,0,0,0.0
2016-02-01,123787,1,0,0.0
2016-02-01,123788,3,0,0.0
2016-02-01,123789,4,1,0.0357
2016-02-01,1238,4,1,0.0462
2016-02-01,123801,4,1,0.0263
2016-02-01,123804,1,0,0.0
2016-02-01,123810,1,0,0.0
2016-02-01,123816,3,1,0.0909
2016-02-01,123819,3,0,0.0
2016-02-01,123825,4,1,0.0289
2016-02-01,123827,4,0,0.0
2016-02-01,123836,1,0,0.0
2016-02-01,123843,2,0,0.0
2016-02-01,123844,0,0,0.0
2016-02-01,123847,1,0,0.0
2016-02-01,123853,2,1,0.1429
2016-02-01,123857,4,1,0.0265
2016-02-01,123859,2,0,0.0
2016-02-01,123860,1,0,0.0
2016-02-01,123865,2,0,0.0
2016-02-01,123867,4,1,0.0588
2016-02-01,123871,2,0,0.0
2016-02-01,123873,4,1,0.048
2016-02-01,123878,2,0,0.0
2016-02-01,123889,1,0,0.0
2016-02-01,123890,2,0,0.0
2016-02-01,123891,4,1,0.0303
2016-02-01,123899,4,1,0.0187
2016-02-01,1239,0,0,0.0
2016-02-01,123900,0,0,0.0
2016-02-01,123901,1,1,1.0
2016-02-01,123904,3,0,0.0
2016-02-01,123910,4,1,0.0563
2016-02-01,123912,4,1,0.1111
2016-02-01,123921,3,0,0.0
2016-02-01,123923,0,0,0.0
2016-02-01,123924,3,0,0.0
2016-02-01,123928,2,1,0.25
2016-02-01,123931,2,0,0.0
2016-02-01,123935,3,0,0.0
2016-02-01,123937,2,0,0.0
2016-02-01,123939,2,0,0.0
2016-02-01,123940,4,1,0.0185
2016-02-01,123942,2,1,0.125
2016-02-01,123944,2,1,0.2
2016-02-01,123947,2,0,0.0
2016-02-01,123948,2,0,0.0
2016-02-01,123949,1,0,0.0
2016-02-01,12395,3,0,0.0
2016-02-01,123953,3,0,0.0
2016-02-01,123957,0,0,0.0
2016-02-01,123958,1,0,0.0
2016-02-01,123959,4,1,0.0579
2016-02-01,123960,4,1,0.0507
2016-02-01,123961,4,1,0.029
2016-02-01,123964,1,0,0.0
2016-02-01,123968,1,0,0.0
2016-02-01,123970,4,1,0.0549
2016-02-01,123971,3,1,0.25
2016-02-01,123974,3,1,0.1579
2016-02-01,123979,4,1,0.0592
2016-02-01,12398,4,1,0.0632
2016-02-01,123980,4,1,0.0195
2016-02-01,123988,4,1,0.0972
2016-02-01,123992,2,0,0.0
2016-02-01,123993,0,0,0.0
2016-02-01,123997,2,0,0.0
2016-02-01,123998,3,1,0.0444
2016-02-01,123999,4,1,0.0563
2016-02-01,124003,3,0,0.0
2016-02-01,124007,2,0,0.0
2016-02-01,12401,2,0,0.0
2016-02-01,124010,3,0,0.0
2016-02-01,124011,1,0,0.0
2016-02-01,124016,0,0,0.0
2016-02-01,124017,2,1,0.1667
2016-02-01,124019,2,0,0.0
2016-02-01,12402,2,0,0.0
2016-02-01,124020,4,0,0.0
2016-02-01,124023,0,0,0.0
2016-02-01,124025,2,1,0.25
